MsgID.LOCAL_VELOCITY,1172.2070000,0.0000066,-0.0000612,-0.0001611
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941733,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983649,37.7941734,3.0230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1172.4570000,188.1049042,-81.0351944,-3.0231972
MsgID.LOCAL_VELOCITY,1172.4570000,0.0000104,-0.0000369,-0.0000130
MsgID.LOCAL_POSITION,1172.7080000,188.0891113,-80.8507843,-3.0499547
MsgID.LOCAL_VELOCITY,1172.7080000,-0.0000053,-0.0000564,-0.0000095
MsgID.GLOBAL_POSITION,0.0000000,-122.3983628,37.7941732,3.0490000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1172.9590000,188.0805664,-80.9059830,-3.0794365
MsgID.LOCAL_VELOCITY,1172.9590000,-0.0000051,-0.0000582,-0.0000155
MsgID.GLOBAL_POSITION,0.0000000,-122.3983635,37.7941731,3.0790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1173.2090000,188.0569305,-80.9792175,-3.0985749
MsgID.LOCAL_VELOCITY,1173.2090000,-0.0000023,-0.0000528,-0.0000072
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941729,3.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941743,3.1080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1173.4590000,188.2143707,-80.9814377,-3.1080191
MsgID.LOCAL_VELOCITY,1173.4590000,-0.0000005,-0.0000496,-0.0001441
MsgID.LOCAL_POSITION,1173.7090000,188.1790314,-81.0162048,-3.1037679
MsgID.LOCAL_VELOCITY,1173.7090000,-0.0000031,-0.0000543,-0.0000090
MsgID.GLOBAL_POSITION,0.0000000,-122.3983647,37.7941740,3.1030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1173.9600000,188.0253448,-80.8715897,-3.0853379
MsgID.LOCAL_VELOCITY,1173.9600000,0.0000028,-0.0000463,-0.0000107
MsgID.GLOBAL_POSITION,0.0000000,-122.3983631,37.7941726,3.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1174.2110000,188.0699158,-80.8637390,-3.0595057
MsgID.LOCAL_VELOCITY,1174.2110000,-0.0000065,-0.0000574,-0.0000132
MsgID.GLOBAL_POSITION,0.0000000,-122.3983630,37.7941730,3.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1174.4620000,188.0228271,-81.0258255,-3.0235066
MsgID.LOCAL_VELOCITY,1174.4620000,-0.0000051,-0.0000567,-0.0000092
MsgID.GLOBAL_POSITION,0.0000000,-122.3983648,37.7941726,3.0230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1174.7120000,187.9291840,-80.9084244,-2.9911904
MsgID.LOCAL_VELOCITY,1174.7120000,0.0000154,-0.0000498,-0.0001402
MsgID.GLOBAL_POSITION,0.0000000,-122.3983635,37.7941718,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1174.9610000,187.9413910,-80.8679199,-2.9592514
MsgID.LOCAL_VELOCITY,1174.9610000,0.0000038,-0.0000624,-0.0000595
MsgID.GLOBAL_POSITION,0.0000000,-122.3983630,37.7941719,2.9590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1175.2120000,188.0911865,-81.0113525,-2.9399705
MsgID.LOCAL_VELOCITY,1175.2120000,-0.0002142,0.0002215,-0.0000945
MsgID.GLOBAL_POSITION,0.0000000,-122.3983646,37.7941732,2.9390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1175.4620000,188.1974030,-80.9819717,-2.9331970
MsgID.LOCAL_VELOCITY,1175.4620000,-0.0000002,-0.0000516,-0.0000123
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941742,2.9330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1175.7120000,187.9709320,-80.9792404,-2.9451168
MsgID.LOCAL_VELOCITY,1175.7120000,0.0000010,-0.0000566,-0.0000057
MsgID.GLOBAL_POSITION,0.0000000,-122.3983643,37.7941722,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1175.9630000,187.9051361,-81.0089874,-2.9805100
MsgID.LOCAL_VELOCITY,1175.9630000,0.0000054,-0.0000442,-0.0000075
MsgID.GLOBAL_POSITION,0.0000000,-122.3983646,37.7941716,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1176.2140000,187.9818573,-80.9564896,-3.0266395
MsgID.LOCAL_VELOCITY,1176.2140000,-0.0000027,-0.0000540,-0.0000088
MsgID.GLOBAL_POSITION,0.0000000,-122.3983640,37.7941723,3.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
